tshirt.png;T-shirt;ti,cheurt
pantalon.png;Pantalon;pan,ta,lon
robe.png;Robe;ro,be
jupe.png;Jupe;jupe
pull.png;Pull;pull
manteau.png;Manteau;man,teau
chapeau.png;Chapeau;cha,peau
chaussures.png;Chaussures;chau,ssu,res
chaussettes.png;Chaussettes;chau,sse,tes
bottes.png;Bottes;bo,ttes
pyjama.png;Pyjama;py,ja,ma
gants.png;Gants;gan
echarpe.png;Écharpe;é,char,pe
short.png;Short;short
lunettes.png;Lunettes;lu,ne,ttes
chemise.png;Chemise;che,mi,se
slip.png;Slip;slip
mouchoir.png;Mouchoir;mou,choir
